,a1,a2,RAAN1,RAAN2,Eval,Users
0,6814,6849,137,70,2,1
1,6814,6849,160,70,2,1
2,6821,6893,179,232,0,0
3,6792,6832,110,41,0,0
4,6825,6856,152,79,0,0
5,6849,6822,23,232,0,0
6,6849,6822,42,15,0,0
7,6807,6845,107,270,0,0
8,6858,6857,175,72,0,0
9,6832,6883,160,15,0,0
10,6851,6811,42,137,0,0
11,6823,6835,169,42,0,0
12,6826,6806,2,9,0,0
13,6762,6840,212,87,0,0
14,6834,6862,179,140,0,0
15,6832,6910,106,102,0,0
16,6832,6846,48,15,0,0
17,6821,6855,173,80,0,0
18,6837,6840,214,106,0,0
19,6845,6890,157,149,0,0
20,6814,6851,175,69,0,0
21,6828,6837,137,257,0,0
22,6829,6849,45,70,2,1
23,6819,6832,110,87,0,0
24,6788,6848,78,52,0,0
25,6792,6832,63,106,0,0
26,6841,6885,162,107,0,0
27,6759,6837,183,15,0,0
28,6852,6816,93,67,0,0
29,6879,6810,176,40,0,0
