,a1,a2,RAAN1,RAAN2,Eval,Users
0,6814,6849,137,70,2,1
1,6814,6849,160,70,2,1
2,6829,6849,45,70,2,1
3,6852,6816,93,67,0,0
4,6863,6870,145,143,0,0
5,6856,6909,186,119,0,0
6,6755,6851,206,106,0,0
7,6807,6845,107,257,0,0
8,6823,6852,90,274,0,0
9,6809,6796,27,-8,0,0
10,6814,6811,42,137,0,0
11,6843,6872,185,61,0,0
12,6787,6836,110,285,0,0
13,6832,6910,106,102,0,0
14,6807,6840,107,270,0,0
15,6828,6868,161,65,0,0
16,6814,6885,175,107,0,0
17,6791,6842,91,12,0,0
18,6837,6840,214,106,0,0
19,6850,6859,196,97,0,0
20,6849,6822,214,15,0,0
21,6814,6837,137,70,0,0
22,6817,6832,121,291,0,0
23,6845,6870,138,50,0,0
24,6762,6846,48,15,0,0
25,6861,6827,118,84,0,0
26,6834,6851,201,14,0,0
27,6837,6851,214,69,0,0
28,6816,6879,195,7,0,0
29,6769,6857,76,25,0,0
